TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
48,78250,20
48,78251,20
48,78251,23
48,78252,20
48,78252,23
48,78253,20
48,78253,23
48,78254,20
48,78254,23
48,78255,20
48,78255,23
48,78256,20
48,78256,23
48,78257,20
48,78257,23
48,78258,21
48,78258,23
48,78259,21
48,78260,21
48,78260,23
48,78261,21
48,78263,28
48,78264,23
48,78264,28
48,78266,21
48,78266,35
48,78330,27
48,78332,15
48,78332,34
48,78335,27
48,78336,27
48,78338,34
48,78339,27
48,78340,27
48,78341,15
48,78342,34
48,78343,27
48,78344,28
48,78349,15
48,78351,27
48,78352,27
48,78353,15
48,78355,15
48,78355,34
48,78357,15
48,78358,27
48,78359,27
48,78361,15
48,78361,28
48,78362,27
48,78363,34
48,78368,15
48,78368,27
48,78368,34
48,78369,28
48,78370,27
48,78370,34
48,78371,28
48,78372,15
48,78372,34
48,78373,27
48,78374,27
48,78375,34
48,78376,15
48,78377,27
48,78379,34
48,78380,27
48,78380,34
48,78382,27
48,78383,15
48,78383,27
48,78383,34
48,78384,15
48,78384,34
48,78385,34
48,78387,27
48,78387,34
48,78389,34
48,78390,27
48,78391,34
48,78393,27
48,78401,27
48,78402,27
48,78404,27
48,78405,27
48,78406,27
48,78407,27
48,78408,27
48,78409,27
48,78410,27
48,78411,27
48,78412,27
48,78413,27
48,78414,27
48,78415,27
48,78416,27
48,78417,27
48,78418,27
48,78418,34
48,78419,27
48,78501,15
48,78503,15
48,78504,15
48,78516,15
48,78516,34
48,78520,34
48,78521,34
48,78526,34
48,78535,34
48,78536,28
48,78537,15
48,78537,34
48,78538,15
48,78539,15
48,78541,15
48,78541,28
48,78542,15
48,78543,15
48,78545,28
48,78548,28
48,78549,15
48,78550,34
48,78552,34
48,78557,15
48,78558,15
48,78559,34
48,78560,28
48,78561,34
48,78562,15
48,78563,15
48,78564,28
48,78565,28
48,78566,34
48,78567,34
48,78569,15
48,78569,34
48,78570,15
48,78570,34
48,78572,15
48,78572,28
48,78573,15
48,78573,28
48,78574,15
48,78574,28
48,78575,34
48,78576,28
